flight_id vertical speed track all 
ASL63T_18975 False False False False 
ASL63T_18976 False False False False 
ASL63T_18979 False True False False 
ASL63T_18980 False False False False 
ASL63T_18997 False False False False 
ASL63T_18999 False False False False 
ASL63T_19000 False False False False 
ASL63T_19001 False False False False 
ASL63T_19002 False False False False 
ASL63T_19003 False False False False 
ASL63T_19006 False False False False 
ASL63T_19030 False False False False 
ASL63T_19031 False False False False 
ASL63T_19032 False False False False 
ASL63T_19033 False False False False 
ASL63T_19035 False False False False 
ASL63T_19036 False False False False 
ASL63T_19039 False False False False 
ASL63T_19051 False False False False 
ASL63T_19056 False False False False 
ASL63T_19058 False False False False 
ASL9020_19007 False False False False 
ATL4U_2292 False True False False 
ATL4U_2293 False False False False 
ATL4U_2294 False True True False 
ATL5B_2370 False False True False 
ATL5B_2371 False False False False 
ATL5B_2372 False False False False 
ATL8F_2171 False False False False 
AUA1453_3795 False False False False 
AUA1453_3927 False False False False 
AUA2708_3301 False False False False 
AUA2708_3796 False False False False 
AUA2710_3797 False False False False 
AUA2710_3929 False False False False 
AUA2724_3302 False False False False 
AUA2724_3798 False False False False 
AUA2724_3930 False False False False 
AUA2728_3303 False False False False 
AUA2728_3799 False False False False 
AUA551_3254 False False False False 
AUA551_3259 False False False False 
AUA551_3262 False False False False 
AUA551_3263 False False False False 
AUA551_3264 False False False False 
AUA551_3265 False False False False 
AUA551_3266 False False False False 
AUA551_3312 False False False False 
AUA551_3313 False False False False 
AUA551_3314 False False False False 
AUA551_3324 False False False False 
AUA551_3325 False False False False 
AUA551_3354 False False False False 
AUA551_3355 False False False False 
AUA551_3356 False False False False 
AUA551_3364 False False False False 
AUA551_3402 False False False False 
AUA551_3445 True False True False 
AUA551_3482 False False False False 
AUA551_3513 False False False False 
AUA551_3620 False False False False 
AUA551_3800 False False False False 
AUA551_3801 False False False False 
AUA551_3802 False False False False 
AUA551_3861 False False False False 
AUA551_3887 False False False False 
AUA551_3901 False False False False 
AUA551_3902 False False False False 
AUA551_3903 False False False False 
AUA551_3920 False False False False 
AUA551_3953 False False False False 
AUA551_3954 False False False False 
AUA551_3969 False False False False 
AUA551_4022 False False False False 
AUA551_4066 False False False False 
AUA551_4067 False False False False 
AUA551_4068 False False False False 
AUA553_3255 False False False False 
AUA553_3267 False False False False 
AUA553_3268 False False False False 
AUA553_3304 False False False False 
AUA553_3305 False False False False 
AUA553_3306 False False False False 
AUA553_3315 False False False False 
AUA553_3326 False False False False 
AUA553_3327 False False False False 
AUA553_3357 False False False False 
AUA553_3368 False False False False 
AUA553_3369 False False False False 
AUA553_3370 False False False False 
AUA553_3431 False False True False 
AUA553_3432 False False False False 
AUA553_3483 False False False False 
AUA553_3514 False False False False 
AUA553_3621 False False False False 
AUA553_3624 False False False False 
AUA553_3625 False False False False 
AUA553_3626 False False False False 
AUA553_3642 False False False False 
AUA553_3643 False False False False 
AUA553_3644 False False False False 
AUA553_3645 False False False False 
AUA553_3646 False False False False 
AUA553_3655 False False False False 
AUA553_3656 False False False False 
AUA553_3803 False False False False 
AUA553_3804 False False False False 
AUA553_3904 False False False False 
AUA553_3905 False False False False 
AUA553_3932 False False False False 
AUA553_3933 False False False False 
AUA553_3956 False False False False 
AUA553_3957 False False False False 
AUA553_3970 False False False False 
AUA553_4048 False False False False 
AUA553_4049 False False False False 
AUA553_4050 False False False False 
AUA553_4069 False False False False 
AUA561_3256 False False False False 
AUA561_3260 False False False False 
AUA561_3271 False False False False 
AUA561_3272 False False False False 
AUA561_3285 False False False False 
AUA561_3359 False False False False 
AUA561_3371 False False False False 
AUA561_3419 False False False False 
AUA561_3484 False False False False 
AUA561_3486 False False False False 
AUA561_3487 False False False False 
AUA561_3515 False False False False 
AUA561_3934 False False False False 
AUA561_3935 False False False False 
AUA561_3948 False False False False 
AUA561_3958 False False False False 
AUA561_3959 False False False False 
